phrase,concordance_score
recommender system,50.0
large scale,6.652360515021459
regression analyses,8.333333333333332
adaptive sampling,1.9736842105263157
classification system,4.0
feature extraction,18.68686868686869
dynamic optimization,2.2883295194508007
neural networks,22.388059701492537
neural networks,22.388059701492537
position control,4.0
neural networks,22.388059701492537
noise disturbance,2.2222222222222223
face recognition,23.333333333333332
empirical analysis,1.9417475728155338
empirical comparisons,0.9708737864077669
rough sets,2.272727272727273
state estimation,1.2195121951219512
neural networks,22.388059701492537
learning method,1.4545454545454546
deep learning,5.555555555555555
distribution algorithm,2.9850746268656714
medical images,5.555555555555555
case study,56.14035087719298
intrusion detection,82.25806451612904
decision trees,3.428571428571429
image interpolation,0.2028397565922921
wavelet coefficients,8.19672131147541
series prediction,5.0
medical applications,3.3333333333333335
neural network,58.2089552238806
face recognition,23.333333333333332
rough sets,2.272727272727273
feature selection,4.545454545454546
neural networks,22.388059701492537
fault diagnosis,4.225352112676056
optimization techniques,7.096774193548387
function network,1.25
neural networks,22.388059701492537
feature selection,4.545454545454546
neural networks,22.388059701492537
image encryption,0.2028397565922921
fingerprint matching,23.52941176470588
pattern recognition,28.78787878787879
image analysis,2.028397565922921
automatic detection,2.1052631578947367
biomedical data,22.22222222222222
ensemble learning,16.666666666666664
neural networks,22.388059701492537
cardinality constraint,25.0
robotic system,12.903225806451612
application study,0.2762430939226519
parameter estimation,11.76470588235294
associative memory,11.11111111111111
genetic programming,3.6363636363636362
nonlinear equations,4.838709677419355
density estimation,6.896551724137931
knowledge acquisition,3.4615384615384617
neural network,58.2089552238806
robust control,2.2988505747126435
cognitive load,0.45871559633027525
expert system,29.268292682926827
new approach,4.123711340206185
parameter set,2.941176470588235
neural network,58.2089552238806
sparse coding,3.4482758620689653
knowledge sharing,1.9230769230769231
synthetic datasets,3.9215686274509802
neural network,58.2089552238806
nonlinear systems,4.838709677419355
improved performance,3.8834951456310676
pattern recognition,28.78787878787879
markov chain,100.0
neural networks,22.388059701492537
data clustering,0.31289111389236546
dynamic scenes,1.1441647597254003
comparative study,20.689655172413794
confidence estimation,7.142857142857142
automatic recognition,1.0526315789473684
k-nearest neighbor,100.0
face recognition,23.333333333333332
neural networks,22.388059701492537
neural computing,1.4925373134328357
genetic algorithm,61.81818181818181
neural network,58.2089552238806
performance comparison,0.5535055350553505
nonlinear systems,4.838709677419355
ensemble method,16.666666666666664
anomaly detection,73.68421052631578
case study,56.14035087719298
neural networks,22.388059701492537
nonlinear systems,4.838709677419355
heat exchanger,9.090909090909092
neural computing,1.4925373134328357
human-computer interaction,76.19047619047619
neural networks,22.388059701492537
activation functions,11.11111111111111
neural computing,1.4925373134328357
neural networks,22.388059701492537
neural networks,22.388059701492537
program slicing,0.4
information fusion,0.25940337224383914
neural networks,22.388059701492537
low speed,1.507537688442211
visual attention,4.739336492890995
neural networks,22.388059701492537
numerical solution,1.8181818181818181
neural network,58.2089552238806
image processing,7.707910750507099
computing approach,0.398406374501992
complex networks,1.6778523489932886
fault diagnosis,4.225352112676056
risk evaluation,1.1764705882352942
failure mode,2.272727272727273
manifold learning,28.57142857142857
local approximation,0.39370078740157477
feature selection,4.545454545454546
prediction model,3.5294117647058822
fuzzy classification,0.8620689655172413
neural network,58.2089552238806
feature selection,4.545454545454546
energy consumption,30.4
automatic detection,2.1052631578947367
neural networks,22.388059701492537
neural networks,22.388059701492537
neural network,58.2089552238806
genetic algorithm,61.81818181818181
face recognition,23.333333333333332
block ciphers,1.7857142857142856
manufacturing systems,5.88235294117647
knowledge building,0.38461538461538464
robust control,2.2988505747126435
nonlinear systems,4.838709677419355
genetic programming,3.6363636363636362
recommender systems,50.0
privacy protection,17.543859649122805
face recognition,23.333333333333332
supply chain,73.86363636363636
neural networks,22.388059701492537
nonlinear systems,4.838709677419355
pattern recognition,28.78787878787879
problem solution,0.5847953216374269
speech recognition,20.0
emotion recognition,14.285714285714285
performance evaluation,4.612546125461255
neural networks,22.388059701492537
ensemble learning,16.666666666666664
missing values,2.7777777777777777
neural network,58.2089552238806
detection scheme,1.2269938650306749
recognition algorithms,2.564102564102564
human-computer interaction,76.19047619047619
neural networks,22.388059701492537
neural computing,1.4925373134328357
genetic algorithm,61.81818181818181
node splitting,2.1052631578947367
neural network,58.2089552238806
multi-sensor data,25.0
gait recognition,33.33333333333333
rhythmic patterns,20.0
neural networks,22.388059701492537
multi-layered perceptron,50.0
quality assessment,3.6764705882352944
decision making,34.285714285714285
machine learning,30.708661417322837
automatic detection,2.1052631578947367
automatic determination,0.5263157894736842
computational model,1.507537688442211
generalization ability,42.857142857142854
neural networks,22.388059701492537
capacity constraints,22.22222222222222
rule extraction,1.5873015873015872
pattern classification,6.0606060606060606
similarity measure,25.0
domain analysis,2.2058823529411766
rule extraction,1.5873015873015872
immune algorithm,11.11111111111111
genetic algorithms,23.636363636363637
neural networks,22.388059701492537
fuzzy logic,13.793103448275861
fuzzy logic,13.793103448275861
complex systems,4.026845637583892
new algorithms,0.4123711340206186
parameter estimation,11.76470588235294
pattern recognition,28.78787878787879
face recognition,23.333333333333332
mean square,4.0
neural networks,22.388059701492537
propagation method,8.333333333333332
neural network,58.2089552238806
vector machine,6.666666666666667
prediction model,3.5294117647058822
multiple sensors,0.4434589800443459
various architectures,0.23752969121140144
neural networks,22.388059701492537
face recognition,23.333333333333332
optimization algorithm,5.806451612903226
swarm intelligence,25.0
economic growth,3.7735849056603774
genetic algorithms,23.636363636363637
distribution algorithm,2.9850746268656714
feature fusion,0.5050505050505051
color images,13.445378151260504
new aspects,0.06872852233676977
cluster analysis,7.352941176470589
genetic algorithms,23.636363636363637
genetic programming,3.6363636363636362
neural networks,22.388059701492537
parameter estimation,11.76470588235294
chaotic systems,13.333333333333334
arbitrary topology,1.7241379310344827
convergence properties,11.11111111111111
algorithmic specification,6.25
neural networks,22.388059701492537
combined features,3.225806451612903
urban areas,9.803921568627452
neural network,58.2089552238806
statistical methods,0.9900990099009901
neural computing,1.4925373134328357
time delays,0.30441400304414
indoor environment,33.33333333333333
different types,4.045643153526971
performance prediction,0.7380073800738007
nonlinear systems,4.838709677419355
phishing attacks,80.0
future challenges,1.1299435028248588
performance evaluation,4.612546125461255
neural networks,22.388059701492537
neural networks,22.388059701492537
least squares,15.555555555555555
vector machine,6.666666666666667
neural networks,22.388059701492537
genetic programming,3.6363636363636362
neural network,58.2089552238806
neural networks,22.388059701492537
spatial distribution,3.3112582781456954
virtual reality,5.980861244019139
vector machine,6.666666666666667
nonlinear systems,4.838709677419355
rule extraction,1.5873015873015872
least squares,15.555555555555555
vector machine,6.666666666666667
reinforcement learning,80.0
infrared spectroscopy,12.5
face recognition,23.333333333333332
on-line learning,2.1739130434782608
business management,0.87527352297593
time delay,0.30441400304414
deep learning,5.555555555555555
rough sets,2.272727272727273
principle component,9.090909090909092
design optimization,0.35046728971962615
analytical solution,4.545454545454546
ant colony,14.285714285714285
fuzzy logic,13.793103448275861
hoc networks,47.45762711864407
binary image,7.4074074074074066
