phrase,frequency,concordance_score,uniqueness,wiki_score,popularity,purity,suggested_query_score,computer science,python,machine learning,artificial intelligence,ai,deep learning,algorithms,code,architecture,api,software,framework,computer security,computer system,computer systems,label
cognitive systems,8,1.3761467889908259,0.8131,0.4,0.00010140845070422535,1.0232558139534884,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
segmentation problem,2,3.7735849056603774,0.587825,0.55,1.9820627802690585e-05,0.9953810623556582,1.4444444444444444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
multidimensional scaling,34,1.639344262295082,0.7004,0.45,5.627906976744186e-05,1.043103448275862,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
video communication,6,0.7352941176470588,0.964725,0.4,3.523364485981308e-05,1.009283819628647,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
random fields,28,1.2658227848101267,0.90355,0.25,0.00011971153846153847,1.0040322580645162,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
human factors,43,2.2508038585209005,0.9395,0.2,0.0014852941176470588,0.9580645161290322,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
architectural design,17,7.462686567164178,0.84215,0.25,0.0003537234042553192,0.935251798561151,1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,False
video communications,3,0.3676470588235294,0.965175,0.2,6.711711711711711e-05,0.9665871121718377,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
mining techniques,19,11.904761904761903,0.8457,0.25,0.0002587719298245614,0.988155668358714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
auditory interfaces,2,8.333333333333332,0.3842,0.7,2.640552995391705e-06,1.0018450184501846,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
global convergence,44,1.0582010582010581,0.7465,0.4,3.399082568807339e-05,1.0096952908587258,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
interest management,4,18.75,0.9786,0.05,3.351931330472103e-06,0.979746835443038,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
general linear,1,0.42194092827004215,0.91235,0.25,6e-05,1.0503597122302157,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
mobile commerce,37,1.8571428571428572,0.9386000000000001,0.2,6.787330316742082e-05,0.5899280575539568,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
correctness proof,4,18.181818181818183,0.480025,0.5,2.050632911392405e-05,1.0,1.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,False
recent advances,203,4.27807486631016,0.819925,0.2,0.001985645933014354,0.5536480686695279,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
wireless channels,27,1.094890510948905,0.8951,0.3,4.159817351598174e-05,1.002176278563656,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
finite point,1,1.3888888888888888,0.79835,0.4,7.123287671232876e-06,1.0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
character animation,4,5.357142857142857,0.8573,0.2,7.324561403508772e-05,0.9823529411764705,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
mobile services,49,1.2857142857142856,0.9844250000000001,0.25,0.0001050228310502283,1.6623376623376624,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
active learning,118,1.6528925619834711,0.95945,0.2,0.0008669527896995709,1.2013422818791946,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
sentiment classification,32,7.142857142857142,0.520125,0.5,4.025e-05,1.9098457888493476,2.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
computer mediated,1,0.18214936247723132,0.6972750000000001,0.5,9.863387978142076e-05,1.0168539325842696,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
differential equations,95,35.714285714285715,0.6677,0.05,0.003540084388185654,0.9964028776978417,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
trust management,42,2.9585798816568047,0.95755,0.1,6.180257510729614e-05,0.9423076923076923,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
decision theory,16,1.1428571428571428,0.930625,0.2,0.00018734177215189873,1.0036496350364963,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
utility function,8,3.4482758620689653,0.908625,0.2,9.910313901345292e-05,1.027027027027027,2.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False
dynamic adaptation,9,0.2288329519450801,0.69015,0.45,2.343220338983051e-05,0.611049723756906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
physical properties,7,0.7936507936507936,0.934725,0.2,0.0005611814345991561,1.0073529411764706,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
game theory,93,1.7699115044247788,0.9512,0.15,0.0011158798283261802,0.9504132231404959,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
source localization,29,1.1494252873563218,0.6726,0.5,1.9610389610389612e-05,1.006218905472637,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
legal requirements,1,7.4074074074074066,0.965775,0.15,0.0001686695278969957,1.056910569105691,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
fast generation,10,0.7194244604316548,0.9279999999999999,0.2,8.544600938967136e-06,1.1151515151515152,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
secondary use,2,5.555555555555555,0.9293750000000001,0.15,1.3010204081632653e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
basic elements,2,0.4716981132075472,0.92995,0.25,0.00015086206896551725,0.5644444444444444,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
big number,2,4.545454545454546,0.988225,0.1,3.253588516746411e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
pervasive games,3,11.428571428571429,0.518,0.6,5.207373271889401e-06,1.008849557522124,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
heterogeneous networks,272,3.0927835051546393,0.5327500000000001,0.55,0.00013153153153153154,1.7102272727272727,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
multicast protocols,3,11.11111111111111,0.5178,0.55,2.0869565217391306e-05,0.8958333333333334,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
parametric estimation,8,5.0,0.7759,0.3,1.3056768558951966e-05,1.0635451505016722,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
correlation analysis,28,6.8181818181818175,0.80045,0.3,0.00016956521739130436,0.9946524064171123,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
analytical methods,8,2.272727272727273,0.798925,0.3,0.0001900990099009901,0.8888888888888888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
communication technologies,17,3.4129692832764507,0.933425,0.15,0.0010772532188841203,1.0634920634920635,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
business networks,6,0.437636761487965,0.964975,0.2,4.1017964071856286e-05,1.0573248407643312,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
general overview,2,0.8438818565400843,0.9616,0.05,0.00012463054187192117,0.967479674796748,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
effective methods,7,1.7391304347826086,0.950575,0.15,8.761061946902655e-05,1.8633879781420766,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
design automation,11,0.11682242990654204,0.863525,0.35,0.00024605263157894737,1.0787992495309568,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
management commitment,2,0.35842293906810035,0.911975,0.2,1.6519823788546254e-05,0.9736842105263158,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
design issues,32,2.570093457943925,0.9809749999999999,0.05,0.00019422222222222223,0.995475113122172,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
criminal investigations,2,28.57142857142857,0.774975,0.05,0.000134070796460177,1.1477272727272727,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
basic theory,6,2.358490566037736,0.9352,0.2,9.08256880733945e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
knowledge transfer,44,0.38461538461538464,0.9442,0.1,0.00021282051282051282,0.9829396325459318,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
home environments,5,3.225806451612903,0.8746,0.25,2.4504504504504506e-05,1.0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
clustering techniques,22,2.1505376344086025,0.580625,0.5,8.649789029535864e-05,1.6685082872928176,2.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True
matrix multiplication,24,27.027027027027028,0.47995,0.3,0.00012599118942731278,0.9123376623376623,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
time synchronization,23,1.06544901065449,0.68805,0.4,5.9192825112107625e-05,0.8636363636363636,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
service composition,43,5.515587529976019,0.8885000000000001,0.2,7.06896551724138e-05,1.064102564102564,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
user mobility,10,0.16556291390728478,0.8479,0.25,2.359504132231405e-05,0.6343519494204426,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
conceptual tools,2,0.819672131147541,0.741575,0.3,1.0887096774193549e-05,0.9545454545454546,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
optimal designs,20,0.5555555555555556,0.788875,0.35,1.4177215189873418e-05,0.9419889502762431,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
proxy signatures,2,1.9230769230769231,0.627675,0.5,2.417004048582996e-06,0.972972972972973,-0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
optimal allocation,50,2.2222222222222223,0.7121999999999999,0.4,7.0042194092827e-05,0.997828447339848,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
core topics,1,0.7518796992481203,0.938625,0.2,2.9313304721030044e-05,1.106687898089172,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
semiconductor devices,21,16.666666666666664,0.7740750000000001,0.15,9.049586776859504e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
multiple access,94,1.1086474501108647,0.961525,0.1,0.00031799163179916317,0.875,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
social communities,6,0.49019607843137253,0.9386,0.2,1.9353448275862068e-05,1.0109409190371992,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
digital library,14,1.1194029850746268,0.97915,0.15,0.001603448275862069,0.9413333333333334,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
daily living,13,7.6923076923076925,0.9626,0.05,0.0001695067264573991,0.9843342036553525,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
high-speed downlink,2,4.166666666666666,1.0,0.05,1e-05,1.0148148148148148,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
mobile networks,103,1.2857142857142856,0.9534,0.1,0.0003446351931330472,0.9822695035460993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
financial engineering,8,2.564102564102564,0.963625,0.15,0.00013080357142857143,1.6514285714285715,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
statistical data,10,3.9603960396039604,0.898475,0.15,0.0002774725274725275,0.976313079299691,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
wireless internet,7,1.824817518248175,0.97045,0.15,0.00040506912442396314,0.948,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
hierarchical models,15,1.0,0.625625,0.5,3.0608695652173916e-05,1.0476878612716762,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
statistical modeling,38,3.9603960396039604,0.790225,0.25,0.00023186274509803923,0.9547413793103449,3.2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,True
spatial knowledge,3,1.9867549668874174,0.8179000000000001,0.25,2.8421052631578946e-05,1.096938775510204,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
digital libraries,181,2.2388059701492535,0.9205,0.15,0.0001353191489361702,1.7768361581920904,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
execution times,2,3.225806451612903,0.90455,0.1,9.60352422907489e-05,1.0185185185185186,1.5000000000000002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False
balance control,3,4.3478260869565215,0.94265,0.1,1.4208333333333333e-05,1.0146198830409356,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
school education,6,9.523809523809524,0.9898750000000001,0.0,0.00038596491228070175,0.9668874172185431,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
video transmission,32,1.1029411764705883,0.9170499999999999,0.1,4.15695067264574e-05,0.9848320693391116,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
comparative study,176,20.689655172413794,0.8349500000000001,0.0,0.002683760683760684,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
digital investigations,14,0.3731343283582089,0.82545,0.25,5.409090909090909e-06,1.0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
programmable logic,9,11.76470588235294,0.61115,0.35,0.00015807860262008735,0.988950276243094,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
surveillance systems,9,13.636363636363635,0.8416,0.15,8.846153846153847e-05,0.6006006006006006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
distance education,38,5.88235294117647,0.9598,0.0,0.0012935779816513763,0.8581818181818182,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
critical issues,6,3.389830508474576,0.9425250000000001,0.15,0.00019009009009009008,0.9613636363636363,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
continuity planning,2,11.76470588235294,0.759325,0.2,6.363636363636364e-05,0.9722222222222222,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
clustering algorithms,27,4.301075268817205,0.4778,0.45,0.0001985645933014354,0.9622641509433962,2.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True
group communication,11,1.0526315789473684,0.9641,0.1,8.30188679245283e-05,1.0172413793103448,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
energy efficiency,188,12.8,0.9005000000000001,0.0,0.0012548076923076922,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
convex hull,12,38.88888888888889,0.332625,0.4,0.0001,1.0131004366812226,2.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,False
structural equation,2,5.555555555555555,0.7652,0.2,0.00014823008849557522,0.9969788519637462,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
sparse reconstruction,23,3.4482758620689653,0.32775,0.75,1.1255411255411256e-05,1.0,1.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False
effective framework,2,0.43478260869565216,0.911925,0.15,1.074235807860262e-05,1.7682926829268293,-0.09999999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
organizational systems,1,11.538461538461538,0.850525,0.15,2.3167420814479637e-05,1.662109375,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
mobile stations,2,0.2857142857142857,0.9112750000000001,0.1,1.2863436123348017e-05,1.0,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
exact inference,8,11.11111111111111,0.5514749999999999,0.4,1.388646288209607e-05,0.9872611464968153,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
increasing numbers,1,1.4925373134328357,0.8991750000000001,0.15,7.400881057268722e-05,0.9144385026737968,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
information fusion,33,0.25940337224383914,0.853575,0.3,0.00010723981900452489,0.6005089058524173,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
legal issues,15,3.7037037037037033,0.9734499999999999,0.05,0.0004068181818181818,0.9605769230769231,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
manufacturing systems,48,5.88235294117647,0.9425250000000001,0.1,0.00020216450216450216,0.979381443298969,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
key concepts,4,0.9146341463414633,0.9025000000000001,0.15,0.0048095238095238095,1.0476190476190477,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
parameter estimation,219,11.76470588235294,0.690825,0.2,0.0002671111111111111,0.957983193277311,2.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
wireless communication,54,0.36496350364963503,0.945225,0.1,0.000801762114537445,0.9393939393939394,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
conceptual design,30,5.737704918032787,0.745475,0.25,0.00013464912280701754,0.826625386996904,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
stock markets,16,6.25,0.9416,0.05,0.00010086956521739131,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
online marketplaces,11,0.3861003861003861,0.9980249999999999,0.05,1.909090909090909e-05,1.0598086124401913,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
body motion,2,5.970149253731343,0.939025,0.05,4.21551724137931e-05,1.021472392638037,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
financial markets,35,5.128205128205128,0.9393,0.05,0.0010686695278969956,0.989010989010989,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
quality control,40,0.7352941176470588,0.981925,0.05,0.001896551724137931,0.8645418326693227,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
digital government,11,1.1194029850746268,0.9821,0.1,2.978448275862069e-05,1.032258064516129,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
competitive advantage,29,12.5,0.86355,0.05,0.0009188034188034189,1.551111111111111,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
temporal reasoning,16,0.9009009009009009,0.532825,0.5,2.978448275862069e-05,1.0040431266846361,2.4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,False
body area,1,1.4925373134328357,0.9794750000000001,0.05,6.548672566371681e-05,0.9790209790209791,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
integrated circuit,3,1.7699115044247788,0.87385,0.05,0.00038434782608695654,1.7432273262661955,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
higher education,209,2.0689655172413794,0.9696,0.0,0.02720524017467249,0.9893048128342246,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
educational settings,8,2.1739130434782608,0.914875,0.1,6.681222707423581e-05,0.9805194805194806,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
word segmentation,6,5.555555555555555,0.5814,0.45,2.692982456140351e-05,0.9785123966942149,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
large numbers,24,2.3605150214592276,0.957375,0.05,0.0018237885462555066,1.5113636363636365,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
developing countries,87,8.73015873015873,0.928025,0.0,0.0013315649867374005,1.1205357142857142,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
new technologies,38,1.168384879725086,0.964175,0.1,0.004622222222222222,1.7609046849757675,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
empirical analysis,41,1.9417475728155338,0.755525,0.15,0.00025638766519823787,1.7695099818511797,3.3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,False
first edition,4,0.24330900243309003,0.98,0.05,0.00040599078341013826,1.0122399020807833,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
new aspects,6,0.06872852233676977,0.929425,0.15,3.661904761904762e-05,0.9652956298200515,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
practical issues,15,0.6134969325153374,0.918725,0.05,0.00010660377358490566,1.6367713004484306,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
tactile sensors,5,5.555555555555555,0.820175,0.15,1.1973094170403587e-05,1.693798449612403,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
finite field,8,2.7777777777777777,0.79495,0.15,3.542234332425068e-05,1.0229007633587786,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
mobile communications,57,0.4285714285714286,0.955725,0.05,0.0002233183856502242,1.800411522633745,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
electronic systems,8,0.3597122302158274,0.9658500000000001,0.0,0.00037971014492753623,0.8554360812425329,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
patient monitoring,5,6.666666666666667,0.9029750000000001,0.05,5.3588516746411485e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
home appliances,4,4.838709677419355,0.918825,0.0,0.0002905940594059406,0.9716157205240175,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
older adults,102,10.0,0.893,0.05,0.0005065573770491803,0.9753521126760564,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
financial services,11,2.564102564102564,0.9846250000000001,0.0,0.003112676056338028,1.110032362459547,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
different approaches,25,2.0746887966804977,0.885875,0.2,0.001238095238095238,1.1606060606060606,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
robust estimation,58,6.896551724137931,0.5786,0.4,4.2804232804232806e-05,0.5654676258992806,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
social impact,7,0.49019607843137253,0.9527,0.05,0.0002534246575342466,0.9259656652360515,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
intellectual capital,13,7.6923076923076925,0.877475,0.05,8.511627906976745e-05,0.9030612244897959,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
comparative analysis,150,13.793103448275861,0.8320000000000001,0.0,0.0032560386473429953,1.0099502487562189,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
public health,17,0.7142857142857143,0.9930749999999999,0.0,0.014349775784753363,1.8669064748201438,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
statistical methods,57,0.9900990099009901,0.8789750000000001,0.1,0.0005954198473282443,0.9280575539568345,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
reliable wireless,1,1.4925373134328357,0.885675,0.1,1.1601941747572816e-05,0.5861182519280206,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
knowledge communication,3,0.38461538461538464,0.9462,0.1,1.724867724867725e-05,1.670731707317073,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
fundamental concepts,7,4.301075268817205,0.806025,0.15,0.0002576923076923077,0.969439728353141,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
mobile terminals,16,0.7142857142857143,0.7387250000000001,0.2,2.7272727272727273e-05,1.0083333333333333,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
heterogeneous data,22,3.0927835051546393,0.562775,0.4,7.17391304347826e-05,1.6619718309859155,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
management science,17,1.0752688172043012,0.9839249999999999,0.0,0.0009758454106280194,0.9537815126050421,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
senior citizens,6,11.11111111111111,0.885975,0.0,0.00020489795918367346,0.9141104294478528,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
human behavior,26,1.607717041800643,0.926075,0.05,0.0013738317757009345,1.0323741007194245,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
market research,5,1.3333333333333335,0.9835,0.0,0.001037463976945245,1.5367847411444142,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
energy constraints,13,0.8,0.8346,0.15,3.094017094017094e-05,0.8796680497925311,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
order statistics,48,1.680672268907563,0.96675,0.0,7.636363636363636e-05,0.9657142857142857,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
medical research,5,1.1111111111111112,0.9827250000000001,0.0,0.00103,1.8307692307692307,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
small area,1,0.5128205128205128,0.984975,0.0,9.493087557603687e-05,1.0241545893719808,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
partitioning techniques,1,3.225806451612903,0.457675,0.55,9.570815450643777e-06,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
future trends,51,1.694915254237288,0.9092,0.1,0.0002445,0.9198396793587175,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
population density,6,11.76470588235294,0.8694999999999999,0.0,0.0001782051282051282,0.9460043196544277,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
one step,7,0.437636761487965,0.9756750000000001,0.0,0.0016394849785407726,1.0712468193384224,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
selfish behavior,1,40.0,0.481075,0.1,8.491379310344827e-06,0.9897959183673469,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
modern society,1,2.727272727272727,0.946175,0.0,0.0002666666666666667,0.8450704225352113,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
business partners,2,0.87527352297593,0.963725,0.0,0.0004104265402843602,1.031890660592255,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
innovation processes,4,7.142857142857142,0.850375,0.05,2.8956521739130434e-05,1.0405405405405406,0.30000000000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
knowledge creation,20,0.38461538461538464,0.909875,0.05,6.582278481012659e-05,1.0256410256410255,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
human capital,14,0.3215434083601286,0.95895,0.0,0.0007854077253218884,0.9794871794871794,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
innovative technology,3,2.2222222222222223,0.8921,0.05,0.00016883116883116884,1.008130081300813,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
normal distribution,6,2.564102564102564,0.933125,0.0,0.0007025862068965517,0.9016393442622951,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
new generation,7,0.6185567010309279,0.948625,0.0,0.0006132315521628498,1.145374449339207,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
basic properties,15,0.4716981132075472,0.942825,0.0,0.00011447963800904978,1.8852459016393444,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
